ID,dim::annotator_index,dim::score_band,res::score,res::z_score,dim::system,dim::sentence_id,desc::original,desc::simplification,desc::generation_raw
simpeval-00336,1,61-80,68,0.2732133847494461,asset.test.simp,58,"Furthermore, she appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","She also appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","She also appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem."
simpeval-00337,2,81-100,82,0.216457973579816,asset.test.simp,58,"Furthermore, she appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","She also appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","She also appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem."
simpeval-00338,3,81-100,88,0.5465613040869307,asset.test.simp,58,"Furthermore, she appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","She also appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","She also appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem."
simpeval-00339,4,81-100,84,0.6966488863643929,asset.test.simp,58,"Furthermore, she appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","She also appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","She also appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem."
simpeval-00340,5,81-100,98,0.8031774364573222,asset.test.simp,58,"Furthermore, she appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","She also appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","She also appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem."
simpeval-00341,1,61-80,78,0.8853053839192779,new_simple_wiki,58,"Furthermore, she appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","Also, she was in a few music videos, for example "" It Girl "" by John Oates and "" Just Lose It "" by Eminem.","Also, she was in a few music videos, for example "" it girl "" by john oates and "" just lose it "" by eminem."
simpeval-00342,2,81-100,84,0.4542193681094902,new_simple_wiki,58,"Furthermore, she appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","Also, she was in a few music videos, for example "" It Girl "" by John Oates and "" Just Lose It "" by Eminem.","Also, she was in a few music videos, for example "" it girl "" by john oates and "" just lose it "" by eminem."
simpeval-00343,3,81-100,94,0.9669068517337708,new_simple_wiki,58,"Furthermore, she appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","Also, she was in a few music videos, for example "" It Girl "" by John Oates and "" Just Lose It "" by Eminem.","Also, she was in a few music videos, for example "" it girl "" by john oates and "" just lose it "" by eminem."
simpeval-00344,4,61-80,78,0.453953545410172,new_simple_wiki,58,"Furthermore, she appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","Also, she was in a few music videos, for example "" It Girl "" by John Oates and "" Just Lose It "" by Eminem.","Also, she was in a few music videos, for example "" it girl "" by john oates and "" just lose it "" by eminem."
simpeval-00345,5,81-100,100,0.8746586700111324,new_simple_wiki,58,"Furthermore, she appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","Also, she was in a few music videos, for example "" It Girl "" by John Oates and "" Just Lose It "" by Eminem.","Also, she was in a few music videos, for example "" it girl "" by john oates and "" just lose it "" by eminem."
simpeval-00346,1,61-80,67,0.2120041848324629,T5-3B,58,"Furthermore, she appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","She was also in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","She was also in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem."
simpeval-00347,2,81-100,83,0.3353386708446532,T5-3B,58,"Furthermore, she appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","She was also in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","She was also in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem."
simpeval-00348,3,81-100,90,0.6866764866358774,T5-3B,58,"Furthermore, she appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","She was also in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","She was also in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem."
simpeval-00349,4,81-100,93,1.0606918977957245,T5-3B,58,"Furthermore, she appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","She was also in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","She was also in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem."
simpeval-00350,5,81-100,100,0.8746586700111324,T5-3B,58,"Furthermore, she appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","She was also in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","She was also in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem."
simpeval-00351,1,41-60,55,-0.5225062141713352,SEMoses_all,58,"Furthermore, she appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.",She appeared in several music videos including It Girl by. John Oates and just lose it by Eminem.,She appeared in several music videos including it girl by. || John Oates and just lose it by Eminem.
simpeval-00352,2,61-80,71,-1.091229696333392,SEMoses_all,58,"Furthermore, she appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.",She appeared in several music videos including It Girl by. John Oates and just lose it by Eminem.,She appeared in several music videos including it girl by. || John Oates and just lose it by Eminem.
simpeval-00353,3,61-80,70,-0.7144753388535894,SEMoses_all,58,"Furthermore, she appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.",She appeared in several music videos including It Girl by. John Oates and just lose it by Eminem.,She appeared in several music videos including it girl by. || John Oates and just lose it by Eminem.
simpeval-00354,4,41-60,58,-0.355030924437231,SEMoses_all,58,"Furthermore, she appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.",She appeared in several music videos including It Girl by. John Oates and just lose it by Eminem.,She appeared in several music videos including it girl by. || John Oates and just lose it by Eminem.
simpeval-00355,5,61-80,70,-0.1975598332960209,SEMoses_all,58,"Furthermore, she appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.",She appeared in several music videos including It Girl by. John Oates and just lose it by Eminem.,She appeared in several music videos including it girl by. || John Oates and just lose it by Eminem.
simpeval-00356,1,21-40,40,-1.440644212926083,scramble_words,58,"Furthermore, she appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","And she by in several music videos, including Eminem. Girl"" appeared John Oates Furthermore, ""Just Lose It"" by ""It","And she by in several music videos, including Eminem. || Girl"" appeared John Oates Furthermore, ""Just Lose It"" by ""It"
simpeval-00357,2,61-80,65,-1.8045138799224147,scramble_words,58,"Furthermore, she appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","And she by in several music videos, including Eminem. Girl"" appeared John Oates Furthermore, ""Just Lose It"" by ""It","And she by in several music videos, including Eminem. || Girl"" appeared John Oates Furthermore, ""Just Lose It"" by ""It"
simpeval-00358,3,41-60,50,-2.1156271643430564,scramble_words,58,"Furthermore, she appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","And she by in several music videos, including Eminem. Girl"" appeared John Oates Furthermore, ""Just Lose It"" by ""It","And she by in several music videos, including Eminem. || Girl"" appeared John Oates Furthermore, ""Just Lose It"" by ""It"
simpeval-00359,4,0-20,0,-2.7010858869947,scramble_words,58,"Furthermore, she appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","And she by in several music videos, including Eminem. Girl"" appeared John Oates Furthermore, ""Just Lose It"" by ""It","And she by in several music videos, including Eminem. || Girl"" appeared John Oates Furthermore, ""Just Lose It"" by ""It"
simpeval-00360,5,0-20,0,-2.6994030076793787,scramble_words,58,"Furthermore, she appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","And she by in several music videos, including Eminem. Girl"" appeared John Oates Furthermore, ""Just Lose It"" by ""It","And she by in several music videos, including Eminem. || Girl"" appeared John Oates Furthermore, ""Just Lose It"" by ""It"
simpeval-00361,1,41-60,58,-0.3388786144203857,lstm_w_split,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.","Giardia with is a protozoan parasite that is found in the small intestine, causing (.","Giardia with is a protozoan parasite that is found in the small intestine, causing (."
simpeval-00362,2,41-60,60,-2.3989173662466,lstm_w_split,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.","Giardia with is a protozoan parasite that is found in the small intestine, causing (.","Giardia with is a protozoan parasite that is found in the small intestine, causing (."
simpeval-00363,3,61-80,73,-0.5043025650301693,lstm_w_split,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.","Giardia with is a protozoan parasite that is found in the small intestine, causing (.","Giardia with is a protozoan parasite that is found in the small intestine, causing (."
simpeval-00364,4,21-40,35,-1.285363064761745,lstm_w_split,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.","Giardia with is a protozoan parasite that is found in the small intestine, causing (.","Giardia with is a protozoan parasite that is found in the small intestine, causing (."
simpeval-00365,5,61-80,70,-0.1975598332960209,lstm_w_split,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.","Giardia with is a protozoan parasite that is found in the small intestine, causing (.","Giardia with is a protozoan parasite that is found in the small intestine, causing (."
simpeval-00366,1,61-80,68,0.2732133847494461,asset.test.simp,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.",Giardia Lamblia also known as Lamblia intestinalis and Giardia duodenalis is a parasite with parts that goes into the small intestine causing infection.,Giardia lamblia also known as Lamblia intestinalis and Giardia duodenalis is a parasite with parts that goes into the small intestine causing infection.
simpeval-00367,2,81-100,90,1.1675035516985128,asset.test.simp,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.",Giardia Lamblia also known as Lamblia intestinalis and Giardia duodenalis is a parasite with parts that goes into the small intestine causing infection.,Giardia lamblia also known as Lamblia intestinalis and Giardia duodenalis is a parasite with parts that goes into the small intestine causing infection.
simpeval-00368,3,61-80,75,-0.3641873824812227,asset.test.simp,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.",Giardia Lamblia also known as Lamblia intestinalis and Giardia duodenalis is a parasite with parts that goes into the small intestine causing infection.,Giardia lamblia also known as Lamblia intestinalis and Giardia duodenalis is a parasite with parts that goes into the small intestine causing infection.
simpeval-00369,4,81-100,90,0.939344227318614,asset.test.simp,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.",Giardia Lamblia also known as Lamblia intestinalis and Giardia duodenalis is a parasite with parts that goes into the small intestine causing infection.,Giardia lamblia also known as Lamblia intestinalis and Giardia duodenalis is a parasite with parts that goes into the small intestine causing infection.
simpeval-00370,5,81-100,98,0.8031774364573222,asset.test.simp,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.",Giardia Lamblia also known as Lamblia intestinalis and Giardia duodenalis is a parasite with parts that goes into the small intestine causing infection.,Giardia lamblia also known as Lamblia intestinalis and Giardia duodenalis is a parasite with parts that goes into the small intestine causing infection.
simpeval-00371,1,41-60,52,-0.7061338139222848,scramble_words,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.","Reproduces Lamblia (synonymous with Lamblia intestinalis is Giardia duodenalis) and a flagellated protozoan that parasite colonises and Giardia in the small intestine, causing giardiasis.","Reproduces lamblia (synonymous with Lamblia intestinalis is Giardia duodenalis) and a flagellated protozoan that parasite colonises and Giardia in the small intestine, causing giardiasis."
simpeval-00372,2,61-80,70,-1.2101103935982291,scramble_words,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.","Reproduces Lamblia (synonymous with Lamblia intestinalis is Giardia duodenalis) and a flagellated protozoan that parasite colonises and Giardia in the small intestine, causing giardiasis.","Reproduces lamblia (synonymous with Lamblia intestinalis is Giardia duodenalis) and a flagellated protozoan that parasite colonises and Giardia in the small intestine, causing giardiasis."
simpeval-00373,3,61-80,65,-1.064763295225956,scramble_words,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.","Reproduces Lamblia (synonymous with Lamblia intestinalis is Giardia duodenalis) and a flagellated protozoan that parasite colonises and Giardia in the small intestine, causing giardiasis.","Reproduces lamblia (synonymous with Lamblia intestinalis is Giardia duodenalis) and a flagellated protozoan that parasite colonises and Giardia in the small intestine, causing giardiasis."
simpeval-00374,4,0-20,0,-2.7010858869947,scramble_words,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.","Reproduces Lamblia (synonymous with Lamblia intestinalis is Giardia duodenalis) and a flagellated protozoan that parasite colonises and Giardia in the small intestine, causing giardiasis.","Reproduces lamblia (synonymous with Lamblia intestinalis is Giardia duodenalis) and a flagellated protozoan that parasite colonises and Giardia in the small intestine, causing giardiasis."
simpeval-00375,5,41-60,50,-0.9123721688341232,scramble_words,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.","Reproduces Lamblia (synonymous with Lamblia intestinalis is Giardia duodenalis) and a flagellated protozoan that parasite colonises and Giardia in the small intestine, causing giardiasis.","Reproduces lamblia (synonymous with Lamblia intestinalis is Giardia duodenalis) and a flagellated protozoan that parasite colonises and Giardia in the small intestine, causing giardiasis."
simpeval-00376,1,61-80,63,-0.0328326148354698,new_simple_wiki,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.",Giardia Lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that infects the gastrointestinal tract and causes giardiasis.,Giardia lamblia (synonymous with lamblia intestinalis and giardia duodenalis) is a flagellated protozoan parasite that infects the gastrointestinal tract and causes giardiasis.
simpeval-00377,2,81-100,84,0.4542193681094902,new_simple_wiki,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.",Giardia Lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that infects the gastrointestinal tract and causes giardiasis.,Giardia lamblia (synonymous with lamblia intestinalis and giardia duodenalis) is a flagellated protozoan parasite that infects the gastrointestinal tract and causes giardiasis.
simpeval-00378,3,81-100,86,0.4064461215379841,new_simple_wiki,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.",Giardia Lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that infects the gastrointestinal tract and causes giardiasis.,Giardia lamblia (synonymous with lamblia intestinalis and giardia duodenalis) is a flagellated protozoan parasite that infects the gastrointestinal tract and causes giardiasis.
simpeval-00379,4,61-80,65,-0.0718863599906399,new_simple_wiki,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.",Giardia Lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that infects the gastrointestinal tract and causes giardiasis.,Giardia lamblia (synonymous with lamblia intestinalis and giardia duodenalis) is a flagellated protozoan parasite that infects the gastrointestinal tract and causes giardiasis.
simpeval-00380,5,61-80,70,-0.1975598332960209,new_simple_wiki,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.",Giardia Lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that infects the gastrointestinal tract and causes giardiasis.,Giardia lamblia (synonymous with lamblia intestinalis and giardia duodenalis) is a flagellated protozoan parasite that infects the gastrointestinal tract and causes giardiasis.
simpeval-00381,1,41-60,45,-1.1345982133411672,SEMoses_all,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.","If Lamblia ( synonymous with Lamblia intestinalis and if duodenalis. ) is a they protozoan parasite that colonises grasslands, including and reproduces in the small intestine causing giardiasis. Parasite colonises grasslands, including and reproduces in the small intestine. Causing Giardiasis.","If lamblia ( synonymous with lamblia intestinalis and if duodenalis. ) || is a they protozoan parasite that colonises grasslands , including and reproduces in the small intestine causing giardiasis. || parasite colonises grasslands , including and reproduces in the small intestine. || causing giardiasis."
simpeval-00382,2,41-60,60,-2.3989173662466,SEMoses_all,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.","If Lamblia ( synonymous with Lamblia intestinalis and if duodenalis. ) is a they protozoan parasite that colonises grasslands, including and reproduces in the small intestine causing giardiasis. Parasite colonises grasslands, including and reproduces in the small intestine. Causing Giardiasis.","If lamblia ( synonymous with lamblia intestinalis and if duodenalis. ) || is a they protozoan parasite that colonises grasslands , including and reproduces in the small intestine causing giardiasis. || parasite colonises grasslands , including and reproduces in the small intestine. || causing giardiasis."
simpeval-00383,3,21-40,40,-2.8162030770877897,SEMoses_all,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.","If Lamblia ( synonymous with Lamblia intestinalis and if duodenalis. ) is a they protozoan parasite that colonises grasslands, including and reproduces in the small intestine causing giardiasis. Parasite colonises grasslands, including and reproduces in the small intestine. Causing Giardiasis.","If lamblia ( synonymous with lamblia intestinalis and if duodenalis. ) || is a they protozoan parasite that colonises grasslands , including and reproduces in the small intestine causing giardiasis. || parasite colonises grasslands , including and reproduces in the small intestine. || causing giardiasis."
simpeval-00384,4,0-20,3,-2.579738216517589,SEMoses_all,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.","If Lamblia ( synonymous with Lamblia intestinalis and if duodenalis. ) is a they protozoan parasite that colonises grasslands, including and reproduces in the small intestine causing giardiasis. Parasite colonises grasslands, including and reproduces in the small intestine. Causing Giardiasis.","If lamblia ( synonymous with lamblia intestinalis and if duodenalis. ) || is a they protozoan parasite that colonises grasslands , including and reproduces in the small intestine causing giardiasis. || parasite colonises grasslands , including and reproduces in the small intestine. || causing giardiasis."
simpeval-00385,5,0-20,0,-2.6994030076793787,SEMoses_all,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.","If Lamblia ( synonymous with Lamblia intestinalis and if duodenalis. ) is a they protozoan parasite that colonises grasslands, including and reproduces in the small intestine causing giardiasis. Parasite colonises grasslands, including and reproduces in the small intestine. Causing Giardiasis.","If lamblia ( synonymous with lamblia intestinalis and if duodenalis. ) || is a they protozoan parasite that colonises grasslands , including and reproduces in the small intestine causing giardiasis. || parasite colonises grasslands , including and reproduces in the small intestine. || causing giardiasis."
simpeval-00386,1,81-100,86,1.3749789832551436,T5-3B,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.","Giardia Lamblia is a protozoan parasite. It colonises and reproduces in the small intestine, causing giardiasis.","Giardia lamblia is a protozoan parasite. || It colonises and reproduces in the small intestine, causing giardiasis."
simpeval-00387,2,81-100,87,0.8108614599040016,T5-3B,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.","Giardia Lamblia is a protozoan parasite. It colonises and reproduces in the small intestine, causing giardiasis.","Giardia lamblia is a protozoan parasite. || It colonises and reproduces in the small intestine, causing giardiasis."
simpeval-00388,3,81-100,98,1.247137216831664,T5-3B,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.","Giardia Lamblia is a protozoan parasite. It colonises and reproduces in the small intestine, causing giardiasis.","Giardia lamblia is a protozoan parasite. || It colonises and reproduces in the small intestine, causing giardiasis."
simpeval-00389,4,81-100,98,1.262938015257575,T5-3B,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.","Giardia Lamblia is a protozoan parasite. It colonises and reproduces in the small intestine, causing giardiasis.","Giardia lamblia is a protozoan parasite. || It colonises and reproduces in the small intestine, causing giardiasis."
simpeval-00390,5,81-100,100,0.8746586700111324,T5-3B,67,"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.","Giardia Lamblia is a protozoan parasite. It colonises and reproduces in the small intestine, causing giardiasis.","Giardia lamblia is a protozoan parasite. || It colonises and reproduces in the small intestine, causing giardiasis."
simpeval-00391,1,41-60,55,-0.5225062141713352,asset.test.simp,71,The historical method comprises the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,Historians use certain methods to write history.,Historians use certain methods to write history.
simpeval-00392,2,81-100,90,1.1675035516985128,asset.test.simp,71,The historical method comprises the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,Historians use certain methods to write history.,Historians use certain methods to write history.
simpeval-00393,3,61-80,80,-0.0138994261088559,asset.test.simp,71,The historical method comprises the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,Historians use certain methods to write history.,Historians use certain methods to write history.
simpeval-00394,4,0-20,15,-2.094347534609148,asset.test.simp,71,The historical method comprises the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,Historians use certain methods to write history.,Historians use certain methods to write history.
simpeval-00395,5,81-100,90,0.5172525022420813,asset.test.simp,71,The historical method comprises the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,Historians use certain methods to write history.,Historians use certain methods to write history.
simpeval-00396,1,61-80,70,0.3956317845834124,lstm_w_split,71,The historical method comprises the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,The historical method is the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,The historical method is the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.
simpeval-00397,2,61-80,80,-0.0213034209498581,lstm_w_split,71,The historical method comprises the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,The historical method is the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,The historical method is the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.
simpeval-00398,3,81-100,85,0.3363885302635107,lstm_w_split,71,The historical method comprises the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,The historical method is the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,The historical method is the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.
simpeval-00399,4,61-80,70,0.1303597574712107,lstm_w_split,71,The historical method comprises the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,The historical method is the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,The historical method is the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.
simpeval-00400,5,81-100,85,0.3385494183575557,lstm_w_split,71,The historical method comprises the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,The historical method is the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,The historical method is the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.
simpeval-00401,1,21-40,30,-2.052736212095915,scramble_words,71,The historical method comprises the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,and historical method and techniques the The guidelines by which historians use primary sources comprises then evidence to research and other to write history.,And historical method and techniques the The guidelines by which historians use primary sources comprises then evidence to research and other to write history.
simpeval-00402,2,61-80,75,-0.6157069072740436,scramble_words,71,The historical method comprises the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,and historical method and techniques the The guidelines by which historians use primary sources comprises then evidence to research and other to write history.,And historical method and techniques the The guidelines by which historians use primary sources comprises then evidence to research and other to write history.
simpeval-00403,3,21-40,40,-2.8162030770877897,scramble_words,71,The historical method comprises the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,and historical method and techniques the The guidelines by which historians use primary sources comprises then evidence to research and other to write history.,And historical method and techniques the The guidelines by which historians use primary sources comprises then evidence to research and other to write history.
simpeval-00404,4,0-20,5,-2.4988397695328493,scramble_words,71,The historical method comprises the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,and historical method and techniques the The guidelines by which historians use primary sources comprises then evidence to research and other to write history.,And historical method and techniques the The guidelines by which historians use primary sources comprises then evidence to research and other to write history.
simpeval-00405,5,0-20,0,-2.6994030076793787,scramble_words,71,The historical method comprises the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,and historical method and techniques the The guidelines by which historians use primary sources comprises then evidence to research and other to write history.,And historical method and techniques the The guidelines by which historians use primary sources comprises then evidence to research and other to write history.
simpeval-00406,1,41-60,58,-0.3388786144203857,new_simple_wiki,71,The historical method comprises the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,The historical method are the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,The historical method are the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.
simpeval-00407,2,81-100,84,0.4542193681094902,new_simple_wiki,71,The historical method comprises the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,The historical method are the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,The historical method are the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.
simpeval-00408,3,81-100,81,0.0561581651656173,new_simple_wiki,71,The historical method comprises the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,The historical method are the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,The historical method are the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.
simpeval-00409,4,61-80,70,0.1303597574712107,new_simple_wiki,71,The historical method comprises the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,The historical method are the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,The historical method are the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.
